index,File_Name,Date,Sentiment,Publisher,Mentioned_Names,Text,Positive,Negative,Certainty,Score
685,715.txt,2014-01-20 00:00:00,[NEGATIVE (0.9998)],The Explainer,[],"The Explainer  KIDNAPPING IN THE GASTECH HEADQUARTERS     2014/01/20   ABILA, Kronos - in which only described the power whereas an act of the multiple international employees of GAStech of the terrorism was taken in an incursion behaved shamelessly of the light of the day of the headquarters of GAStech Kronos. The early information of the government of the civil employees of Kronos indicate that they enumerate 14 people like lacking.     Nobody has taken officially the credit for the kidnapping against the international corporation GAStech from the gas that has not done anything but aid to provide works, the infrastructure, and a trajectory advanced for the people of Kronos.   ",0,1,0.9997907280921936,-0.9997907280921936
239,313.txt,2014-01-20 00:00:00,[NEGATIVE (0.9972)],Homeland Illumination,[],Homeland Illumination VOICES - a blog about what is important to the people Maha Salo 20 January 2014  1942 - BREAKING NEWS - Kronos police spokesman has released a statement.  There are approximately fourteen individuals unaccounted for among the GAStech staff.  It has not yet been determined if all of these individuals are in fact missing.  They said the case is under investigation and asked that anyone who might have information about the missing employees please contact Abila police immediately. 20 Jan 2014,0,1,0.9971656203269958,-0.9971656203269958
687,717.txt,2014-01-20 00:00:00,[NEGATIVE (0.9997)],Centrum Sentinel,[],Centrum Sentinel VOICES - a blog approximately that what is important to people  20 January 2014  1049 - There is still does not have information on the evacuamento of the building of GAStech.  Not there are signs of smoke or fiammeggiano and the civil employees are not answering to the questions.  The National Fire Departments have entered in the construction - altretanta like dozen completely gear of the affluence. 20 gen. 2014,0,1,0.999725878238678,-0.999725878238678
688,718.txt,2014-01-20 00:00:00,[NEGATIVE (0.9978)],The Abila Post,[],"The Abila Post ABILA AIRPORT CONFIRMS TWO PRIVATE JETS LEFT TODAY  20 January 2014  ABILA, Kronos - Abila Airport fueler Ravi Danisliau confirmed that two private jets took off today after being fueled.   According to Danisliau, the seven or eight passengers of the first plane were business types and appeared to be in a hurry. It was not exactly clear where they were headed. The plane took off around 12:30 local Kronos time.   The second plane also carried seven or eight business types, but seemed much more relaxed than the first group of passengers. Danisliau said the second group of passengers seemed to be celebrating something. The second plane departed around 14:30 around two hours after the first plane.  Danisliau confirmed that the second plane's destination was Rome, Italy.  Between the two private jets that departed the Abila Airport fourteen to sixteen people could have been passengers. This could easily account for the leadership of GAStech - Kronos.   When asked whether or not the two planes had anything to do with GAStech International Danisliau replied, I don't ask a lot questions. I just fuel the planes.    ",0,1,0.9977834820747375,-0.9977834820747375
248,321.txt,2014-01-20 00:00:00,[NEGATIVE (0.9889)],Kronos Star,[],"Kronos Star Breaking: Emergency at GAStech Headquarters Building [Updates] Cato Rossini, Marcella Trapani 20 January 2014  Update, 3:20 PM:  GAStech employees are being allowed to leave the building.",0,1,0.9889399409294128,-0.9889399409294128
249,322.txt,2014-01-20 00:00:00,[NEGATIVE (1.0)],The Abila Post,[],"The Abila Post ON THE SCENE BLOG By Haneson Ngohebo 20 January 2014  1721 UPDATE - GAStech employees have continued to trickle out over the past two hours. A few have agreed to communicate with members of the press indicating that they were instructed not to say anything. They also declined to be named. Generally, the GAStech employees said that everyone was being interviewed about the events of the day, about the meeting, and the recent IPO. In addition to the GAStech employees, the caterers for the breakfast meeting, who were dressed all in black, have been released.",0,1,0.9999784231185913,-0.9999784231185913
689,719.txt,2014-01-20 00:00:00,[NEGATIVE (0.9981)],Homeland Illumination,[],Homeland Illumination VOICES - a blog about what is important to the people Maha Salo 20 January 2014  1410 - A black government sedan has just arrived at GAStech headquarters.  It pulled up in front of the main doors and I got a brief glimpse of a man in a suit carrying a entering before police closed the doors behind him.  Still no word on the missing employees. 20 Jan 2014,0,1,0.9980939030647278,-0.9980939030647278
246,32.txt,2014-01-20 00:00:00,[NEGATIVE (0.9098)],Tethys News,[],"Tethys News To break off itself: The emergency to GAStech quarters the construction [modernizations]  20 January 2014  Modernization, 6:40 PM:  There is the speculation that the personal of GAStech that they have arrived from Tethys are expert of emergency that they are helping the police with the search.",0,1,0.9098331332206726,-0.9098331332206726
692,721.txt,2014-01-20 00:00:00,[NEGATIVE (0.9992)],News Desk,[],"News Desk  THE AIRPORT ABILA CONFIRMS TWO PRIVATE TODAY LEAVES JETS    2014/01/20   ABILA, Kronos - Abila confirmed to the airport fueler Ravi Danisliau that two private radiate today after becomes with fuel provide took off.     According to Danisliau, seven or consider passengers of the first plane were company types and seemed for in a haste be. It was not clearly exact where they were conducted. The plane went around 12:30 local time Kronos of start.     The second plane carried also seven or eight company types, but seemed more relaxes himself than the first group passengers. Danisliau the second group passengers said seemed celebrate something. The second plane left around 14:30 around two hours after the first plane.    Danisliau confirmed that the second destination of the plane Rome, Italy was.    Between the two private jets which left the airport Abila fourteen up to sixteen people could be passengers is. This could give easily of the control of GAStech - account to Kronos.     When asked yes or no the two planes had to no matter what with GAStech international do Danisliau answered, I do not ask ask. I provide only the planes with fuel.       ",0,1,0.9991841912269592,-0.9991841912269592
205,283.txt,2014-01-20 00:00:00,[NEGATIVE (0.9995)],Homeland Illumination,[],Homeland Illumination VOICES - a blog about what is important to the people Maha Salo 20 January 2014  1027 - There is speculation that this evacuation was caused due to a bomb threat. 20 Jan 2014,0,1,0.9994825124740601,-0.9994825124740601
203,281.txt,2014-01-20 00:00:00,[NEGATIVE (0.9929)],Kronos Star,[],"Kronos Star Breaking: Emergency at GAStech Headquarters Building [Updates] Cato Rossini, Marcella Trapani 20 January 2014  Update, 6:40 PM:  There is speculation that the GAStech personnel who have arrived from Tethys are security experts who are assisting police with the investigation.",0,1,0.9928501844406128,-0.9928501844406128
211,289.txt,2014-01-20 00:00:00,[NEGATIVE (0.9773)],Kronos Star,[],"Kronos Star Breaking: Emergency at GAStech Headquarters Building [Updates] Cato Rossini, Marcella Trapani 20 January 2014  Update, 2:00 PM:  A government car was allowed through the police perimeter.  The occupant, who appears to be a security official, was let into the building.",0,1,0.9772626757621765,-0.9772626757621765
705,733.txt,2014-01-20 00:00:00,[NEGATIVE (0.9986)],Homeland Illumination,[],"Homeland Illumination VOICES - a blog about what is important to the people Maha Salo 20 January 2014  1621 - I caught up with another employee exiting the area.  She told me the police were questioning everyone.  I asked her if she'd seen anything usual.  There were some people I didn't recognize, but I didn't get really close.  I work on the second floor and only saw them through the glass elevator.  When asked if they could have been kidnappers, she told me she shouldn't say anything else and that the police told them to not talk to anyone. 20 Jan 2014",0,1,0.998561680316925,-0.998561680316925
212,29.txt,2014-01-20 00:00:00,[NEGATIVE (0.9966)],International News,['Edvard Vann'],"International News  POK Kidnaps GAStech Employees      2014/01/20    ABILA, Kronos - The Protectors of Kronos (POK) are suspected of kidnapping up to fourteen GAStech employees from their headquarters building earlier today.  Abila police quickly secured the building and interviewed the remaining GAStech employees.  One employee, Edvard Vann of Abila, was questioned for hours because he shares a family name with several known POK members.  Vann denied involvement with the POK and claimed to have no knowledge of the kidnapping.  Tethyn federal law enforcement and representatives from the Tethyn Ministry of Foreign affairs flew to Kronos and were escorted to Abila police headquarters.  ",0,1,0.9965875148773193,-0.9965875148773193
202,280.txt,2014-01-20 00:00:00,[NEGATIVE (0.9962)],Centrum Sentinel,[],Centrum Sentinel VOICES - a blog approximately that what is important to people  20 January 2014  1232 - There is the speculation that the pictures of GAStech and the civil employees of Kronos have escaped the country with their fortune and the moneies from the cowlings of Kronos. 20 gen. 2014,0,1,0.996189534664154,-0.996189534664154
214,291.txt,2014-01-20 00:00:00,[NEGATIVE (0.8208)],News Online Today,[],"News Online Today  KIDNAPPING AT GASTECH KRONOS       2014/01/20    ABILA, Kronos - After a long day of conflicting and confusing information reports are still sketchy, but the story is beginning to come clear: a Kronos Government source has confirmed up to fourteen of GAStech International's employees may have been kidnapped at the company's headquarters in Abila. Abila Fire Department trucks were dispatched to GAStech - Kronos headquarters around 10:00 this morning local Kronos time to respond to a fire alarm.  ",0,1,0.8207719922065735,-0.8207719922065735
215,292.txt,2014-01-20 00:00:00,[NEGATIVE (0.9987)],The Abila Post,[],The Abila Post ON THE SCENE BLOG By Haneson Ngohebo 20 January 2014  1158 UPDATE - The Abila Fire Department finished a thorough search of the GAStech building finding evidence of fire. At 11:45 AM they gave the all clear for the GAStech employees to re-enter the building. An AFD spokesman stated that the fire alarm appears to be a false alarm and that it was not a part of a planned fire drill. The spokesman declined to answer whether or not the fire alarm was intentionally pulled.,0,1,0.9986971020698547,-0.9986971020698547
